Sample Name,WGS84-long,WGS84-lat,Elevation(m),Rock Type,Sample Description,Sample Age,Uncertainty (+),Uncertainty (-),Age Interpretation,Isotopic System,Mineral Analyzed,Method,Lab,Primary Reference,Authors
AS-071a,-126.7234813,58.53273445,,volcanic,Fine grained aphanitic rhyodacite dyke,168.1,0.7,0.7,crystallization,U-Pb,zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2005-01-RR15,"Simmons, A. T., Tosdal, R. M., Baker, D. E. L., Friedman, R. M. and Ullrich, T. D."
4AS11,-127.067392,58.68451555,,plutonic,Biotite-hornblende-feldspar porphyritic diorite,55.3,0.8,0.8,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2005-01-RR15,"Simmons, A. T., Tosdal, R. M., Baker, D. E. L., Friedman, R. M. and Ullrich, T. D."
AS-017b,-126.7944759,58.56568831,,volcanic,"Trachyandesite sill, intruding Windy Table volcanic rocks",83.1,1.8,1.8,cooling,Ar-Ar,muscovite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2005-01-RR15,"Simmons, A. T., Tosdal, R. M., Baker, D. E. L., Friedman, R. M. and Ullrich, T. D."
AS-068e,-126.710595,58.55330453,,plutonic,Equigranular monzonite bearing biotite and hornblende,90.7,3.6,3.6,cooling,Ar-Ar,biotite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2005-01-RR15,"Simmons, A. T., Tosdal, R. M., Baker, D. E. L., Friedman, R. M. and Ullrich, T. D."
AS-025a,-126.8051455,58.54632128,,hydrothermal,In vein sericite from B-zone qtz-enargite-tetrahedrite-pyrite vein,79.3,1.4,1.4,mineralization,Ar-Ar,sericite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2005-01-RR15,"Simmons, A. T., Tosdal, R. M., Baker, D. E. L., Friedman, R. M. and Ullrich, T. D."
Outlaw,-126.8074441,58.53428567,,hydrothermal,Sericite adjacent to arsenopyrite from AS-071a,84.8,0.5,0.5,mineralization,Ar-Ar,biotite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2005-01-RR15,"Simmons, A. T., Tosdal, R. M., Baker, D. E. L., Friedman, R. M. and Ullrich, T. D."
THN03-22,-126.787316,58.54862076,,hydrothermal,In vein sericite from Oban Breccia-Thorn Property,87.7,0.6,0.6,mineralization,Ar-Ar,sericite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2005-01-RR15,"Simmons, A. T., Tosdal, R. M., Baker, D. E. L., Friedman, R. M. and Ullrich, T. D."
277540,-126.7997469,58.54197033,,hydrothermal,"Sericite from ""unaltered"" Thorn Stock",91,0.9,0.9,mineralization,Ar-Ar,sericite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2005-01-RR15,"Simmons, A. T., Tosdal, R. M., Baker, D. E. L., Friedman, R. M. and Ullrich, T. D."
04AS-21,-132.6650744,58.43107415,,volcanic,Stuhini Group andesitic lapilli and crystal tuff,249,6.4,6.4,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-19,"Simmons, A.T., Tosdal, R.M., Awmack, H.J., Wooden, J.L. and Friedman, R.M."
04AS-27,-132.1399879,58.36080247,,plutonic,Stuhini Group subvolcanic intrusion-foliated gabbro,214.2,2.4,2.4,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-19,"Simmons, A.T., Tosdal, R.M., Awmack, H.J., Wooden, J.L. and Friedman, R.M."
04AS-28,-132.1089925,58.42090061,,plutonic,Stuhini Group subvolcanic granodiorite intrusion,219.2,2.4,2.4,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-19,"Simmons, A.T., Tosdal, R.M., Awmack, H.J., Wooden, J.L. and Friedman, R.M."
AS-071a,-132.7234813,58.53273445,,volcanic,Fourth of July suite rhyodacite dike,168.1,0.7,0.7,crystallization,U-Pb,zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-19,"Simmons, A.T., Tosdal, R.M., Awmack, H.J., Wooden, J.L. and Friedman, R.M."
04AS-11,-133.067392,58.68451555,,plutonic,Sloko suite diorite porphyry,56.3,0.7,0.7,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-19,"Simmons, A.T., Tosdal, R.M., Awmack, H.J., Wooden, J.L. and Friedman, R.M."
04AS-19,-132.8789852,58.68085769,,plutonic,Sloko suite diorite porphyry,55.5,0.6,0.6,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-19,"Simmons, A.T., Tosdal, R.M., Awmack, H.J., Wooden, J.L. and Friedman, R.M."
147aJBM04,-127.043021,52.39845661,,plutonic,Biotite-quartz monzonite,53,0.3,0.3,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-37,"Mahoney, J.B., Haggart, J.W., Hooper, R.L., Snyder, L.D., Woodsworth, G.J. and Friedman, R.M."
HFB-05-94,-127.3483709,53.36113194,,plutonic,Granodiorite,146.3,1.6,1.6,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-37,"Mahoney, J.B., Haggart, J.W., Hooper, R.L., Snyder, L.D., Woodsworth, G.J. and Friedman, R.M."
05-wv-50,-127.5388116,53.29157168,,plutonic,Quartz diorite,187.5,1.8,1.8,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-37,"Mahoney, J.B., Haggart, J.W., Hooper, R.L., Snyder, L.D., Woodsworth, G.J. and Friedman, R.M."
HFB-05-52,-127.277295,53.24535903,,volcanic,Rhyolite breccia,170.28,0.97,0.97,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-37,"Mahoney, J.B., Haggart, J.W., Hooper, R.L., Snyder, L.D., Woodsworth, G.J. and Friedman, R.M."
05-RH-11,-127.7358167,53.28710753,,plutonic,Metatonalite,206,1.7,1.7,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-37,"Mahoney, J.B., Haggart, J.W., Hooper, R.L., Snyder, L.D., Woodsworth, G.J. and Friedman, R.M."
HFB-05-53,-127.4472993,53.2524147,,plutonic,Hornblende quartz diorite,123.9,1.6,1.6,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-37,"Mahoney, J.B., Haggart, J.W., Hooper, R.L., Snyder, L.D., Woodsworth, G.J. and Friedman, R.M."
60JBM05,-127.7326573,53.22808383,,plutonic,Epidote-biotite granodiorite,125.5,0.65,0.65,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2007-01-37,"Mahoney, J.B., Haggart, J.W., Hooper, R.L., Snyder, L.D., Woodsworth, G.J. and Friedman, R.M."
07MM-10-03,-128.3301908,54.35307591,,volcanic,deformed quartz-feldspar porphyry,211.2,0.4,0.4,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2008-01-11,"McKeown, M., Nelson, J. and Friedman, R."
MMI06-5-1,-125.4900242,54.59143241,,volcanic,foliated dacitic ignimbrite,171.4,0.4,0.4,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2008-01-13,"Mihalynuk, M.G., Friedman, R.M. and Ullrich, T.D."
MMI06-24-11,-125.5452299,54.53088673,,volcanic,"quartz eye porphyry dike, synkinematic, variable ductile fabric",218.7,0.4,0.4,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2008-01-13,"Mihalynuk, M.G., Friedman, R.M. and Ullrich, T.D."
MMI04-11-7b,-120.4343914,50.58791093,,metamorphic,fine-grained muscovite-quarts-carbonate schist,53.39,0.45,0.45,cooling,Ar-Ar,muscovite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2008-01-13,"Mihalynuk, M.G., Friedman, R.M. and Ullrich, T.D."
MMI06-24-4,-125.5077661,54.50703726,,metamorphic,"sparse biotite booklets in porphyritic, intermediate to mafic volcanic breccia, deformed to chlorite-actinolite-epidote schist",134.65,0.74,0.74,cooling,Ar-Ar,biotite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2008-01-13,"Mihalynuk, M.G., Friedman, R.M. and Ullrich, T.D."
MMI06-34-8,-122.4457317,51.92173909,,volcanic,ignimbritic lapilli tuff-breccia,51.65,0.58,0.58,cooling,Ar-Ar,hornblende,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2008-01-13,"Mihalynuk, M.G., Friedman, R.M. and Ullrich, T.D."
07NMA05-16,-119.1675116,49.15478854,,plutonic,"medium-to coarse-grained, black to grey dioriteto gabbro that weathers dark greenish grey",51,0.28,0.28,cooling,Ar-Ar,biotite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2010-01-11,"Massey, N.W.D., Gabites, J.E., Mortensen, J.K. and Ullrich, T.D."
07JLO32-225,-120.004159,49.87697566,,plutonic,hornblende-biotite granodiorite,194.7,0.3,0.3,crystallization,Ar-Ar,biotite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2011-01-09,"Logan, J.M., Mihalynuk, M.G., Friedman, R.M. and Creaser, R.A."
07JLO32-226,-120.0034267,49.87868401,,hydrothermal,chalcopyrite-molybdenum-pyrite bearing quartz veins,193.9,0.9,0.9,crystallization,Re-Os,molybdenite,N-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2011-01-09,"Logan, J.M., Mihalynuk, M.G., Friedman, R.M. and Creaser, R.A."
WJ07-79,-121.3438,52.23294559,,plutonic,interval of Takomkane batholith quartz monzonite containing molybdenum from 317 m below the collar of diamond-drill hole WJ07-79.,196.9,0.9,0.9,crystallization,Re-Os,molybdenite,N-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2011-01-09,"Logan, J.M., Mihalynuk, M.G., Friedman, R.M. and Creaser, R.A."
11JLO12-117,-130.412875,58.45377884,1586,plutonic,biotite-hornblende quartz monzodiorite to granodiorite that is locally weakly K-feldspar porphyritic,64.4,0.5,0.5,crystallization,U-Pb,zircon,LA-ICP-MS,University of Washington,BCGS Geological Fieldwork P2012-01-06,"Moynihan, D.P. and Logan J.M."
05NMA-Win,-118.5865009,49.07167691,,plutonic,plagiogranite dike in varitextured gabbro,380,2.9,2.9,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2013-01-03,"Massey, N.W.D., Gabites, J.E. and Mortensen, J.K."
06NMA-Winner,-118.5865009,49.07167691,,plutonic,plagiogranite dike in varitextured gabbro,386.9,3,3,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2013-01-03,"Massey, N.W.D., Gabites, J.E. and Mortensen, J.K."
06NMA-GABB1,-118.9997866,49.06460649,,plutonic,"Typical varitextured gabbro, with white felsic vein network",387.3,2.5,2.5,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2013-01-03,"Massey, N.W.D., Gabites, J.E. and Mortensen, J.K."
06NMA04-004,-118.5720249,49.074178,,plutonic,pegmatitic gabbro,389,2.9,2.9,crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2013-01-03,"Massey, N.W.D., Gabites, J.E. and Mortensen, J.K."
ZE11-556a,-131.38604,56.91732,,volcanic,"light bluegreen quartz and feldspar porphyritic, granophyric rhyolite",7.78,0.01,0.01,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2013-01-09,"Zagorevski, A., Dziawa, C., Friedman, R.M. and Mihalynuk, M.G."
12JLO50-31,-120.4430393,51.0061077,,plutonic,"weakly propylitically altered, holocrystalline biotitehornblende monzodiorite",188.8,0.02,0.02,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2014-01-04,"Friedman, R.M., Gabites, J.E., and Logan, J.M."
12JLO50-38,-120.4467747,51.00662117,,plutonic,quartz diorite,165.9,0.02,0.02,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2014-01-04,"Friedman, R.M., Gabites, J.E., and Logan, J.M."
12JLO50-30x,-120.4456772,51.00687599,,hydrothermal,Muscovite-quartz-carbonate veins,160.4,2.4,2.4,cooling,Ar-Ar,muscovite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2014-01-04,"Friedman, R.M., Gabites, J.E., and Logan, J.M."
04-ATSK-106-L01,-130.3824824,56.5958023,,volcanic,spherulitic rhyolite,178.5,1.8,1.8,crystallization,U-Pb,zircon,SHRIMP,Geological Survey of Canada,BCGS Geological Fieldwork P2015-01-05,"Cutts, J.A., McNicoll, V.J., Zagorevski, A., Anderson, R.G. and Martin, K."
04-ATSL-042-L01,-130.4358096,56.50478861,,volcanic,felsic volcaniclastic rock,174.6,1.8,1.8,crystallization,U-Pb,zircon,SHRIMP,Geological Survey of Canada,BCGS Geological Fieldwork P2015-01-05,"Cutts, J.A., McNicoll, V.J., Zagorevski, A., Anderson, R.G. and Martin, K."
04-AT0-1001-L01,-130.1863345,56.54576033,,volcanic,lapilli tuff,172.8,1.7,1.7,crystallization,U-Pb,zircon,SHRIMP,Geological Survey of Canada,BCGS Geological Fieldwork P2015-01-05,"Cutts, J.A., McNicoll, V.J., Zagorevski, A., Anderson, R.G. and Martin, K."
04-ATSK-026-L02,-130.1123893,56.59552789,,volcanic,flow-banded rhyolite,174.4,1.7,1.7,crystallization,U-Pb,zircon,SHRIMP,Geological Survey of Canada,BCGS Geological Fieldwork P2015-01-05,"Cutts, J.A., McNicoll, V.J., Zagorevski, A., Anderson, R.G. and Martin, K."
04-ATSK-020-L01,-130.1005907,56.60536329,,volcanic,felsic volcaniclastic rock,187.1,1.9,1.9,crystallization,U-Pb,zircon,SHRIMP,Geological Survey of Canada,BCGS Geological Fieldwork P2015-01-05,"Cutts, J.A., McNicoll, V.J., Zagorevski, A., Anderson, R.G. and Martin, K."
04-ATSK-008-L01,-130.0933388,56.60019813,,volcanic,spherulitic rhyolite,174.7,1.8,1.8,crystallization,U-Pb,zircon,SHRIMP,Geological Survey of Canada,BCGS Geological Fieldwork P2015-01-05,"Cutts, J.A., McNicoll, V.J., Zagorevski, A., Anderson, R.G. and Martin, K."
04-ATSK-004-L01,-130.0355795,56.21289429,,volcanic,felsic volcaniclastic rock,173.6,1.7,1.7,crystallization,U-Pb,zircon,SHRIMP,Geological Survey of Canada,BCGS Geological Fieldwork P2015-01-05,"Cutts, J.A., McNicoll, V.J., Zagorevski, A., Anderson, R.G. and Martin, K."
MMI14-53-13,-120.6931959,49.51235893,,volcanic,"rhyolite lapilli tuff at Coalmont, Western belt.",238.6,0.3,0.3,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2016-01-03,"Mihalynuk, M.G., Diakow, L.J., Friedman, R.M., and Logan, J.M."
ZE09-059A,-131.11436,57.31425,,plutonic,medium-grained plagioclase porphyritic hornblende-biotite granodiorite,211.2,4.4,4.4,cooling,Ar-Ar,hornblende,Laser step heating,Geological Survey of Canada,BCGS Geological Fieldwork P2016-01-06,"Milidragovic, D., Joyce, N.L., Zagorevski, A., Chapman, J.B."
ZE09-059B,-131.11436,57.31425,,plutonic,rounded to amoeboid diorite enclaves in medium-grained plagioclase porphyritic hornblende-biotite granodiorite,222.2,2.8,2.8,cooling,Ar-Ar,hornblende,Laser step heating,Geological Survey of Canada,BCGS Geological Fieldwork P2016-01-06,"Milidragovic, D., Joyce, N.L., Zagorevski, A., Chapman, J.B."
ZE09-060,-131.0485,57.31402,,plutonic,"weakly-foliated, medium-grained, hornblende-biotite diorite.",221.6,2.5,2.5,cooling,Ar-Ar,hornblende,Laser step heating,Geological Survey of Canada,BCGS Geological Fieldwork P2016-01-06,"Milidragovic, D., Joyce, N.L., Zagorevski, A., Chapman, J.B."
ZE09-061,-131.0655,57.29168,,plutonic,medium-grained to pegmatitic hornblende gabbro,220.1,2.7,2.7,cooling,Ar-Ar,hornblende,Laser step heating,Geological Survey of Canada,BCGS Geological Fieldwork P2016-01-06,"Milidragovic, D., Joyce, N.L., Zagorevski, A., Chapman, J.B."
TZ15-01(352.26-373.43m),-129.660027,58.31966613,,plutonic,plagioclase porphyry,173.25,0.13,0.13,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2016-01-07,"van Straaten, B.I., and Nelson, J."
14MT-03-04,-129.6503715,58.31908684,,sedimentary,Polymictic conglomerate with white (felsic/silicified) clasts and Aug-Pl-phyric clasts,170,1.5,1.5,maximum depositional,U-Pb,detrital zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-06,"van Straaten, B.I., and Gibson, R."
15BvS-03-14,-129.6538578,58.23695634,,sedimentary,Polymictic conglomerate with plutonic clasts and pale aphyric volcanic clasts,214.8,1.5,1.5,maximum depositional,U-Pb,detrital zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-06,"van Straaten, B.I., and Gibson, R."
15BvS-14-05,-129.6143223,58.31240287,,plutonic,Medium-grained equigranular Hbl-Bt tonalite,160.43,0.16,0.16,crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-06,"van Straaten, B.I., and Gibson, R."
15BvS-20-07,-129.6648056,58.31868931,,hydrothermal,Intensely Qtz-Ser altered rock with coarse white mica,135.83,0.44,0.44,mineralization,Ar-Ar,white mica,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-06,"van Straaten, B.I., and Gibson, R."
15BvS-20-08,-129.6619767,58.32350928,,sedimentary,Polymictic conglomerate and sandstone,170,3.2,3.2,maximum depositional,U-Pb,detrital zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-06,"van Straaten, B.I., and Gibson, R."
16BvS-15-111a,-129.5324054,58.2297957,,sedimentary,Felsic lapilli tuff with abundant aphyric to Pl-phyric clasts,215.5,1.4,1.4,maximum depositional,U-Pb,detrital zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-06,"van Straaten, B.I., and Gibson, R."
CL01-094,-132.5962134,59.62144631,,plutonic,Surprise Lake batholith (granite),79.7,0.15,0.15,crystallization,U-Pb,zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-08,"Zagorerevski, A., Mihalynuk, M.G., Joyce, N., and Anderson, R.G."
ZE10-248,-133.9877036,59.72561017,,volcanic,Rhyolite,85,1.6,1.6,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-08,"Zagorerevski, A., Mihalynuk, M.G., Joyce, N., and Anderson, R.G."
MMI15-18-3,-134.7898454,59.84419119,,plutonic,biotite monzogranite,76.5,1.3,1.3,crystallization,U-Pb,zircon,SHRIMP,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2017-01-08,"Zagorerevski, A., Mihalynuk, M.G., Joyce, N., and Anderson, R.G."
16BvS-20-149,-129.4481472,58.22113719,,plutonic,equigranular hornblende monzogranite from the quartz-rich phase of the Cake Hill pluton,217.91,0.24,0.24,crystalization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2018-01-03,"van Straaten, B.I., and Bichlmaier, S."
16BVS-15-111a,-129.5324393,58.22978658,,volcanic,felsic lapilli-tuff bed with abundant aphyric to plagioclase-phyric clasts from the Horn Mountain lowermost mafi c volcanic unit,215,1.4,1.4,maximum depositioanl,U-Pb,detrital zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2018-01-03,"van Straaten, B.I., and Bichlmaier, S."
16RGI-45-307,-129.6087573,58.36795495,,sedimentary,"coarse-grained, moderately-sorted feldspathic arenite from the Takwahoni greywacke unit",187.8,1.1,1.1,maximum depositioanl,U-Pb,detrital zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",BCGS Geological Fieldwork P2018-01-03,"van Straaten, B.I., and Bichlmaier, S."
